review_id,place_id,rating,review_text,review_date,likes_count,source,crawled_at_utc
google_maps_ChdDSUhNMG9nS0VJQ0FnTUNJcjd5ZnJnRRAB,OSM_node_10209353562,5,Địa điểm du lịch nổi tiếng tại hồ chí mình. Nằm trong khuôn viên phố đi bộ Nguyễn huệ. Địa điểm vui chơi nổi tiếng tại Sài gòn,một năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pNMWRUZ3diRTVuY0RGRlNtMXBXRWQzTFhKb2NtYxAB,OSM_node_10209353562,5,"Ai đã từng sống ở thành phố này rồi cũng sẽ ít nhất một lần đặt chân đến Quảng trường trước Nhà hát Thành phố, nơi tượng Chủ tịch Hồ Chí Minh uy nghiêm đứng hiên ngang giữa trung tâm Sài Gòn. Buổi tối, nơi đây như khoác lên mình chiếc áo …",11 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURSeXVhME53EAE,OSM_node_10209353562,5,"Phố đi bộ Nguyễn Huệ là một trong những địa điểm du lịch nổi tiếng của Thành phố Hồ Chí Minh, Việt Nam. Được khai trương vào năm 2015, phố đi bộ Nguyễn Huệ đã trở thành một điểm đến phổ biến cho du khách đến tham quan và mua sắm. Phố đi bộ Nguyễn Huệ có vị trí đắc địa giữa trung tâm thành phố và nằm kế bên Quảng trường Thống Nhất. Đây là một khu vực không có xe cộ lưu thông, chỉ có người đi bộ và các hoạt động giải trí, nghệ thuật, thể thao... Với không gian rộng rãi và thoáng đãng, phố đi bộ Nguyễn Huệ là điểm đến thu hút rất đông du khách trong và ngoài nước đến tham quan và tận hưởng không khí sôi động, nhộn nhịp của thành phố. Bên cạnh đó, phố đi bộ Nguyễn Huệ cũng là nơi để tổ chức các hoạt động văn hóa, nghệ thuật, âm nhạc, thể thao và các sự kiện lớn như lễ hội ánh sáng, mừng Xuân, v.v. Tuy nhiên, đôi khi phố đi bộ Nguyễn Huệ cũng gặp phải tình trạng quá đông đúc vào các ngày cuối tuần hoặc các dịp lễ. Cùng với đó, một số du khách cũng phàn nàn về giá cả các sản phẩm, dịch vụ tại khu vực này thường cao hơn so với các địa điểm khác. Tóm lại, phố đi bộ Nguyễn Huệ là một địa điểm du lịch thú vị và đáng ghé thăm ở Thành phố Hồ Chí Minh. Tuy nhiên, để tránh tình trạng quá tải và giá cả cao, du khách nên lựa chọn thời điểm đến vào các ngày trong tuần và nên tìm hiểu kỹ về giá cả các sản phẩm, dịch vụ trước khi đến tham quan.",3 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNCcU51c3VRRRAB,OSM_node_10209353562,5,"Buổi tối trong tuần ít sự kiện, đường sá thông thoáng. Cuối tuần lúc trc chặn 2 đầu cấm xe đi vào chỉ đi bộ. Các event lớn nhỏ cũng hay tổ chức vào cuối tuần.",3 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNUdHJMc2ZBEAE,OSM_node_10209353562,5,"Tượng Bác uy nghiêm Phố Đi Bộ Nguyễn Huệ Trung tâm, niềm tự hào của TP.HCM Cuối tuần T7, CN sẽ đóng đường Nguyễn Huệ để ưu tiên đi bộ. Mọi người chú ý lưu thông nhé",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUMzLWU2X09nEAE,OSM_node_10209353562,5,"Điểm chụp hình lý tưởng, khách dễ tham quan chụp hình về đêm khi đi bộ phố Nguyễn Huệ",một năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUR6OVltdmh3RRAB,OSM_node_10209353562,5,"Phố đi bộ Nguyễn Huệ là một trong những con đường sầm uất và nổi tiếng nhất tại Sài Gòn, được biết đến với không gian mở rộng lớn và là điểm hẹn hò, mua sắm, ăn uống lý tưởng cho cả người dân lẫn du khách¹². Con đường này được khánh thành vào ngày **30/04/2015**, nằm ở trung tâm quận 1, kết nối đường Tôn Đức Thắng với đường Lê Thánh Tôn². Phố đi bộ Nguyễn Huệ không chỉ là nơi để tản bộ và thưởng thức không khí sôi động của thành phố mà còn là địa điểm lý tưởng để chụp ảnh ""sống ảo"" với hàng cây xanh mát và đài phun nước hiện đại¹. Vào buổi tối, đặc biệt là cuối tuần hoặc dịp lễ Tết, bạn có thể cảm nhận được bầu không khí nhộn nhịp từ các hoạt động giải trí, vui chơi, ăn uống, mua sắm². Nếu bạn đang ở Sài Gòn hoặc có kế hoạch ghé thăm, đừng bỏ lỡ cơ hội khám phá phố đi bộ Nguyễn Huệ để trải nghiệm trọn vẹn vẻ đẹp và sức sống của thành phố này¹².",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pKaVluTldjR1F3TmxRM1NrdHBjMDFhU0VWeVIyYxAB,OSM_node_10209353562,4,"Phố đi bộ Nguyễn Huệ ra thẳng sông Sài Gòn, bạn đi bộ và có thể sư dụng dịch vụ tàu cao tốc từ đây sang Vũng tàu",một năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xOUlZYWjZSRWhTTUhwUFFpMWpRVWg1V1dkbVNtYxAB,OSM_node_10209353562,5,"Tôi hay đến phố đi bộ vào cuối tuần, sau thời gian dài công việc mệt mỏi và tôi đã bắt một chuyến xe anh tài xế thả tôi xuống phố đi bộ, cuối tuần nên người đi đường rất đông, tôi lanh thang đến tượng và đứng nhìn Bác một lúc lâu, tôi cảm thấy Bác thật hùng vĩ và uy nghiêm, nhìn Bác thật hiền từ làm sao. Phố đi bộ là nơi quen thuộc của tất cả mọi người ở thành phố này. Là nơi nhộn nhịp và cũng là nơi trầm lắng. Chúc các bạn có một buổi cuối tuần vui vẻ",4 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xZM1lreERVMTkzY2taa05ua3pXa3BvZGxaVE1IYxAB,OSM_node_10209353562,5,Nắng vàng góc phố Hoa nghiêng dài trong mắt Và thu nhẹ trôi rất êm,10 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNCdnNtNHBBRRAB,OSM_node_10209353562,5,"Nằm ở trung tâm của phố đi bộ. Khuôn viên rộng rãi. Đi không ngay vào dịp lễ nên không đông đúc, nhiều khung cảnh đẹp. Chỉ có cảnh nhiều người bán dạo phải chạy liên tục do bị trật tự yêu cầu rời khỏi. Không tốn vé chỉ tốn tiền gửi xe cách đó không xa",3 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNydW9qY2N3EAE,OSM_node_10209353562,5,"Tượng đài Bác Hồ đẹp nhất ở Việt Nam, nằm ngay phố đi bộ Nguyễn Huệ sầm uất của Quận 1. Ngoài ra, tôi đã trải nghiệm tham quan di tích Trụ sở UBND TPHCM vào dịp 30/04",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNaNU15U0d3EAE,OSM_node_10209353562,5,"Nơi đương nhiên phải đến khi ghé thăm TPHCM, nằm kế bên phố đi bộ Nguyễn Huệ và nhà hát thành phố. Con đường cắt ngang quảng trường vừa được trả lại mặt bằng thông thoáng và đẹp hơn nhiều.",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2s5WldsUkdWRmxmYjA1QlVrVnVUbmh2VjJJeVIyYxAB,OSM_node_10209353562,5,Nơi đến của giới trẻ. Vui,6 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURqOFlYTHlBRRAB,OSM_node_10209353562,5,"Tượng Bác được đặt trang nghiêm tại vị trí đẹp nhất thành phố Hồ Chí Minh, thành phố mang tên người. Tượng được tạc rất tươi, rất gần gũi, thể hiện được cái uy, cái thần, cái tâm của Bác. May mắn được dịp thăm thành phố và lưu lại những bức …",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUR0dDRYYklnEAE,OSM_node_10209353562,5,"Khu vực tượng Bác được bảo trì rất tốt với nhiều tiểu cảnh và hoa nở quanh năm, cây cối xanh tốt.",2 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21Wa2FrTmFZalpzYUhOdFYwWjRiamt6VXpaRFJXYxAB,OSM_node_10209353562,5,"Không gian rất đẹp và thoải mái mái, tại phố đi bộ nguyễn huệ, mình đã có trải nghiệm tuệt vời ở đây",8 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNzdS1DNVFnEAE,OSM_node_10209353562,4,"Khu đi bộ dạo mát lý tưởng về đêm tại Trung tâm thành phố. Có vài người bán hàng rong đủ thể loại quà lưu niệm, trò chơi tiêu khiển. Có thể dắt pet cưng đi dạo thoải mái. Nhiều góc chụp hình sống ảo. Điểm hẹn hò lý tưởng.",6 năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xJNU0yWm1ORlpKWlcxek5rcEJWVlJRTld0eWVHYxAB,OSM_node_10209353562,5,"Đây là phố đi bộ Nguyễn Huệ, có tượng bác ở giữa, có xe buýt 2 tầng đi tham quan thành phố",11 tháng trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUQzM09Ybld3EAE,OSM_node_10209353562,5,"Đi dạo phố vào ngày thường trong tuần. Rộng rãi , thoãi mái , yên bình , mát mẻ ❤️❤️❤️❤️❤️",một năm trước,,Google Maps,2026-08-29T07:21:47+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tKU1p6ZERiSGczYmtNeFEwOWhiMFpDVjJaNmVuYxAB,OSM_node_10647941388,5,"Nhà hàng này rất tốt, nhân viên dễ thương hoạt bát với tất cả các khách hàng và giá rẻ nữa! Bạn có đói bụng thì ở đây ăn đi! Quần lý chuyên nghiệp và rất thân thiện",2 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25kVVdEUk9VVXQxVlRST1pqTnVNa05hVjA1T05VRRAB,OSM_node_10647941388,1,Mn cho em hỏi đây là thịt bò hay thịt lợn ạ. Giá thì ko giống ở menu tự tăng 30-40k /1 món. Trải nghiệm lần đầu và sẽ ko có lần sau😩😩 …,3 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25sbGJDMTNUMkpKYTFsM00wTnRSbGwyY0dZeVNIYxAB,OSM_node_10647941388,5,Đồ ăn ok quán rộng mát,2 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pkUFducFNlR1JUYTFOUFdHMTNSM0Z4WlVKMlJVRRAB,OSM_node_10647941388,5,Nhân viên và quản lý rất nhiệt tình và rất thân thiện với khách hàng. Nhà hàng nấu thức ăn rất ngon và chất lượng giá cả phải chăng. Quản lý nói tiếng Anh rất giỏi và lưu loát cho người nước ngoài đến nhà hàng Top Hill,2 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURib3FiakNBEAE,OSM_node_10647941388,4,"Quán mới có không gian bình dân, dịch vụ tốt. Món ăn chưa được ngon, mong rằng quán ngày một hoàn thiện hơn nữa",2 năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2taNFZuQm5help1WVZWa09VeGpPWGhPUTJaT2FVRRAB,OSM_node_10647941388,4,"Đồ ăn cũng khá mắc. Dịch vụ thì chưa ok lắm, hôm mình tới quán vắng hiu. Có mỗi bàn mình mà nhân viên thì cứ le ve ở ngoài làm gì không biết. Kêu rót thêm mấy cốc bia mà gọi khản cả cổ. Mãi mới đáp. Ko có nhân viên trực bàn xem khách gọi thêm gì. Bố trí nhân viên quá kém",4 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNMbTRQaXhBRRAB,OSM_node_10647941388,5,"Món ăn ngon, đa dạng; ko gian thân thiện; bầu ko khí tuyệt vời; bãi đậu xe thoải mái…",2 năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNZcEpHU1hBEAE,OSM_node_10647941388,5,"Quán ăn thân thiện, đồ ăn ngon, các bạn nv nhiệt tình.",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUQzOExfUVZnEAE,OSM_node_10647941388,5,"Món ăn ngon, nhân viên nhiệt tình ! Ông Bà chủ mến khách, tận tình như thật hồn bữa ăn.",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNMblpIZ29BRRAB,OSM_node_10647941388,5,"Top Hill thân thiện, mến khách đồ ăn ngon",Thời gian chỉnh sửa: một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT200NFdEVnZkRU14VTNCaVlWQTJhMDFhUzNZdE1IYxAB,OSM_node_10647941388,5,Quán bán miến lươn buổi sáng ăn khá ngon,3 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2taU1dUbGtSV0kzYTBOd2FHWktjVWhJVmtFNVYzYxAB,OSM_node_10647941388,5,"Quán bia gần nhà. Đồ uống rất chuẩn, ko bị đau đầu. Thức ăn làm vừa miệng. Phục vụ cũng nhanh. Túm lại là hài lòng 😅 …",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUQzOEpmcDlRRRAB,OSM_node_10647941388,5,Nhà hàng rất đa dạng nhiều món ngon nhưng mình rất thích món ngỗng hấp và heo mọi tây Bắc. Mình ở Đà Nẵng ra được anh em một nhà dẫn đến đây ăn được hai lần càng ăn càng thấy ngon hơn. Nhưng ấn tượng nhất vẫn là ông bà chủ a Hà và chị hợp quá tình cảm và thân thiện giống như ăn ở nhà vậy đúng như câu slogan a đặt trước cổng quán là gì yêu mà đến. Cảm ơn anh chị đến hỏi thăm khách hàng ăn có ngon không và lắng nghe thử ý kiến của khách. Cảm ơn mấy em phục vụ chu đáo. Chắc chắn ra lại Hà Nội sẽ ghé quán anh chị để ăn nhiều lần và giới thiệu cho mọi người nên đến để thưởng thức nh Ứng món ăn ngon đặc biệt là đặc sản Tây Bắc mà còn uống rượu kể và rượu mệt cùng bia hơi hà nội hơi bị lạ🍻👌👍,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTURBNEtDT3d3RRAB,OSM_node_10647941388,5,"Đồ ăn ngon, giá cả hợp lý, chỗ ngồi thoáng, đc cái các em nhân viên rất nhiệt tình.",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25CcU5rUmpMVU15T1RGVU16UjRSMFp4UWw5NFdtYxAB,OSM_node_10647941388,4,"Khá ổn, phòng riêng yên tĩnh, đồ ăn ok, nhân viên ok, chỉ k thích quán ở góc đó đường hơi vắng",11 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTURndU0tbnR3RRAB,OSM_node_10647941388,5,"Đồ ăn ngon nhiều món rất hợp khẩu vị, nhân viên thân thiện nhiệt tình, không gian thoáng đẹp, có chỗ để xe thoải mái.",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2twbU1GVTFiamMyVGpWVk1tZHNOR1Y0WDNWTWRIYxAB,OSM_node_10647941388,5,Rất tốt nv phục vụ nhiệt tình,3 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNMX19UbXpBRRAB,OSM_node_10647941388,5,"Quán có vị trí đẹp, chỗ đỗ xe thoải mái,đồ ăn khá ngon và đa dạng, phù hợp với tụ tập bạn bè và đồng nghiệp",2 năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pkQmJYaEZNV0YyZDBkTWRqUkJUMW81V1MwelJXYxAB,OSM_node_10647941388,5,"Đồ ăn ngol phục vụ tốt, không gian quán rộng",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNMcllidUlnEAE,OSM_node_10647941388,5,Ngồi từ 12h đến 4h sáng hôm sau,2 năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTURnNF9YNjlnRRAB,OSM_node_10647941388,5,Thích món cá bé bé ăn rất ngon. Giá cả hợp lý,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNIMWZyR2J3EAE,OSM_node_10647941388,5,"Bia hơi ngon. Nhà hàng nhiệt tình. Đồ ăn ngon, thích hợp cho cả uống bia & uống rượu!",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pWUFNWTmpSSE50TmxST1JUZEtUbDlYVDFaR05sRRAB,OSM_node_10647941388,5,"Riêng tư có, không gian chung cũng có, đồ ăn ngon",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUQzOE1DRml3RRAB,OSM_node_10647941388,5,"món ăn ngon, phục vụ rất chu đáo",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNuNzRISFl3EAE,OSM_node_10647941388,5,Rất tốt,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNyeE1tSERREAE,OSM_node_10647941388,5,"Bia ngon mồi bén, giá cả phù hợp🍺🍺🍺 …",2 năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNucEx1dDh3RRAB,OSM_node_10647941388,5,"Nhà hàng rộng rãi, sạch sẽ. 5 sao",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21wTVlVcEZUMGN3TjNwTVZYaG9TRUY2T0ZOc01XYxAB,OSM_node_10647941388,5,Quá ngon,8 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pseE1VUkxkbWhuTjFWNVMwdHBNV0puYm05SmEyYxAB,OSM_node_10647941388,5,Ngon bổ rẻ,7 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNBcF91Y1N3EAE,OSM_node_10647941388,5,Quá ok,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNRbE5mT1p3EAE,OSM_node_10647941388,5,Rất ok nhé mọi người,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25WVWVHNDVjalY2ZUVSc1luRlVUVXgxVm5KSGFtYxAB,OSM_node_10647941388,1,Chất lượng tệ,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2t0Nk5tRnFaUzFaWjNVMVFqbHpjWFZUV1cxek4yYxAB,OSM_node_10647941388,5,"nay quay lại Top Hill món ăn thay đổi phong phú, món ăn ngon hết nước chấm nha mọi người 🥂🍟👍❤️🍻 …",một tuần trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25ZNE1VbG1ZWFV5VXpRd1ZtNXFjMmhxTFMxWVRGRRAB,OSM_node_10647941388,5,"Không gian dễ chịu, không gian xinh xắn. Bia lạnh tươi mát giữa mùa hè oi bức ở Hà Nội. Anh Trinh là một chàng trai rất dễ thương, thân thiện và chu đáo, nói tiếng Anh rất tốt.",2 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUMzajltREZnEAE,OSM_node_10647941388,3,"Dạ, có gì không hài lòng mong anh đóng góp ý để nhà hàng hoàn thiện ạ. Rát mong anh ủng hộ !",một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pOdmQyMXVNVkkyY0MxYVVuUmFhRGhTT1MxM2QzYxAB,OSM_node_10647941388,4,"Cảm ơn quý khách hàng đã quan tâm, đánh giá ạ, rất mong nhận được sự ủng hộ từ quý khách hàng ạ",3 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xOdE5GcFhiSGRQWnpsTGFsOVJabUYzUzNGU2MwRRAB,OSM_node_10647941388,5,,4 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xkWU9UUjNjMFI2YVc5QlMxUkhNbDlIV0djeUxYYxAB,OSM_node_10647941388,5,,4 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xOSmEyeHhlR05MY1ZWQk1UVXhRVk5KV2w5MlprRRAB,OSM_node_10647941388,3,,7 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tOT1lsRktVM1J2WmpCeFVFUjZaMnRYYjFaS1ZIYxAB,OSM_node_10647941388,5,,9 tháng trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25wUFRtWjNOSEZJWXpFMk0yWjJWemhZVkRsRFdFRRAB,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tOVFJtdFJWSEpDV21wd1VUZHlPVXBPZVdKVE9FRRAB,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21acGRtVjFkelpUWlVGTVVVUTVTbmgxYTFWd2FXYxAB,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURfdk83X3V3RRAB,OSM_node_10647941388,3,,Thời gian chỉnh sửa: một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTUNvdl9QUHB3RRAB,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNvdlpqZU5REAE,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTUNvOEthNXpBRRAB,OSM_node_10647941388,4,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTUNJX3VxY3pRRRAB,OSM_node_10647941388,4,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNmcnM3ZGFnEAE,OSM_node_10647941388,3,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURIdGNuaGpRRRAB,OSM_node_10647941388,5,,một năm trước,,Google Maps,2026-08-29T07:22:48+00:00
google_maps_ChdDSUhNMG9nS0VQNjYtdGFzdC03R19BRRAB,OSM_node_10709724408,5,,một năm trước,,Google Maps,2026-08-29T07:23:56+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURQMGNHc1hnEAE,OSM_node_10709724408,5,,một năm trước,,Google Maps,2026-08-29T07:23:56+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURQMGZLUzVRRRAB,OSM_node_10709724408,5,,một năm trước,,Google Maps,2026-08-29T07:23:56+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUN1X2NQcHZRRRAB,OSM_node_10709724413,5,Đẹp,Thời gian chỉnh sửa: 3 năm trước,,Google Maps,2026-08-29T07:24:50+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25oWU5sVXpVVUUxU20xUWFITmtjRkZpUkVSbmRtYxAB,OSM_node_10709724413,5,Tốt,5 tháng trước,,Google Maps,2026-08-29T07:24:50+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNwMTdHUV93RRAB,OSM_node_10709724413,3,Được rồi,3 năm trước,,Google Maps,2026-08-29T07:24:50+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURYOHB5c0J3EAE,OSM_node_10709724413,5,,một năm trước,,Google Maps,2026-08-29T07:24:50+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNubWMteFRREAE,OSM_node_10709724413,5,,một năm trước,,Google Maps,2026-08-29T07:24:50+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUREcy1pX2lnRRAB,OSM_node_10709724413,5,,2 năm trước,,Google Maps,2026-08-29T07:24:50+00:00
